Primary Type,Date,Count
CRIM SEXUAL ASSAULT,2006-10-31 00:00:00,137
CRIM SEXUAL ASSAULT,2006-11-30 00:00:00,94
CRIM SEXUAL ASSAULT,2006-12-31 00:00:00,102
CRIM SEXUAL ASSAULT,2007-01-31 00:00:00,131
CRIM SEXUAL ASSAULT,2007-02-28 00:00:00,95
CRIM SEXUAL ASSAULT,2007-03-31 00:00:00,117
CRIM SEXUAL ASSAULT,2007-04-30 00:00:00,139
CRIM SEXUAL ASSAULT,2007-05-31 00:00:00,132
CRIM SEXUAL ASSAULT,2007-06-30 00:00:00,142
CRIM SEXUAL ASSAULT,2007-07-31 00:00:00,142
CRIM SEXUAL ASSAULT,2007-08-31 00:00:00,129
CRIM SEXUAL ASSAULT,2007-09-30 00:00:00,144
CRIM SEXUAL ASSAULT,2007-10-31 00:00:00,124
CRIM SEXUAL ASSAULT,2007-11-30 00:00:00,108
CRIM SEXUAL ASSAULT,2007-12-31 00:00:00,104
CRIM SEXUAL ASSAULT,2008-01-31 00:00:00,131
CRIM SEXUAL ASSAULT,2008-02-29 00:00:00,94
CRIM SEXUAL ASSAULT,2008-03-31 00:00:00,111
CRIM SEXUAL ASSAULT,2008-04-30 00:00:00,114
CRIM SEXUAL ASSAULT,2008-05-31 00:00:00,111
CRIM SEXUAL ASSAULT,2008-06-30 00:00:00,144
CRIM SEXUAL ASSAULT,2008-07-31 00:00:00,139
CRIM SEXUAL ASSAULT,2008-08-31 00:00:00,160
CRIM SEXUAL ASSAULT,2008-09-30 00:00:00,151
CRIM SEXUAL ASSAULT,2008-10-31 00:00:00,122
CRIM SEXUAL ASSAULT,2008-11-30 00:00:00,135
CRIM SEXUAL ASSAULT,2008-12-31 00:00:00,88
CRIM SEXUAL ASSAULT,2009-01-31 00:00:00,124
CRIM SEXUAL ASSAULT,2009-02-28 00:00:00,104
CRIM SEXUAL ASSAULT,2009-03-31 00:00:00,126
CRIM SEXUAL ASSAULT,2009-04-30 00:00:00,101
CRIM SEXUAL ASSAULT,2009-05-31 00:00:00,124
CRIM SEXUAL ASSAULT,2009-06-30 00:00:00,107
CRIM SEXUAL ASSAULT,2009-07-31 00:00:00,136
CRIM SEXUAL ASSAULT,2009-08-31 00:00:00,132
CRIM SEXUAL ASSAULT,2009-09-30 00:00:00,129
CRIM SEXUAL ASSAULT,2009-10-31 00:00:00,104
CRIM SEXUAL ASSAULT,2009-11-30 00:00:00,98
CRIM SEXUAL ASSAULT,2009-12-31 00:00:00,98
CRIM SEXUAL ASSAULT,2010-01-31 00:00:00,120
CRIM SEXUAL ASSAULT,2010-02-28 00:00:00,81
CRIM SEXUAL ASSAULT,2010-03-31 00:00:00,126
CRIM SEXUAL ASSAULT,2010-04-30 00:00:00,104
CRIM SEXUAL ASSAULT,2010-05-31 00:00:00,127
CRIM SEXUAL ASSAULT,2010-06-30 00:00:00,118
CRIM SEXUAL ASSAULT,2010-07-31 00:00:00,123
CRIM SEXUAL ASSAULT,2010-08-31 00:00:00,122
CRIM SEXUAL ASSAULT,2010-09-30 00:00:00,115
CRIM SEXUAL ASSAULT,2010-10-31 00:00:00,123
CRIM SEXUAL ASSAULT,2010-11-30 00:00:00,84
CRIM SEXUAL ASSAULT,2010-12-31 00:00:00,85
CRIM SEXUAL ASSAULT,2011-01-31 00:00:00,132
CRIM SEXUAL ASSAULT,2011-02-28 00:00:00,111
CRIM SEXUAL ASSAULT,2011-03-31 00:00:00,95
CRIM SEXUAL ASSAULT,2011-04-30 00:00:00,108
CRIM SEXUAL ASSAULT,2011-05-31 00:00:00,135
CRIM SEXUAL ASSAULT,2011-06-30 00:00:00,136
CRIM SEXUAL ASSAULT,2011-07-31 00:00:00,126
CRIM SEXUAL ASSAULT,2011-08-31 00:00:00,122
CRIM SEXUAL ASSAULT,2011-09-30 00:00:00,123
CRIM SEXUAL ASSAULT,2011-10-31 00:00:00,136
CRIM SEXUAL ASSAULT,2011-11-30 00:00:00,106
CRIM SEXUAL ASSAULT,2011-12-31 00:00:00,107
CRIM SEXUAL ASSAULT,2012-01-31 00:00:00,108
CRIM SEXUAL ASSAULT,2012-02-29 00:00:00,102
CRIM SEXUAL ASSAULT,2012-03-31 00:00:00,103
CRIM SEXUAL ASSAULT,2012-04-30 00:00:00,106
CRIM SEXUAL ASSAULT,2012-05-31 00:00:00,128
CRIM SEXUAL ASSAULT,2012-06-30 00:00:00,129
CRIM SEXUAL ASSAULT,2012-07-31 00:00:00,153
CRIM SEXUAL ASSAULT,2012-08-31 00:00:00,123
CRIM SEXUAL ASSAULT,2012-09-30 00:00:00,101
CRIM SEXUAL ASSAULT,2012-10-31 00:00:00,111
CRIM SEXUAL ASSAULT,2012-11-30 00:00:00,110
CRIM SEXUAL ASSAULT,2012-12-31 00:00:00,100
CRIM SEXUAL ASSAULT,2013-01-31 00:00:00,104
CRIM SEXUAL ASSAULT,2013-02-28 00:00:00,81
CRIM SEXUAL ASSAULT,2013-03-31 00:00:00,101
CRIM SEXUAL ASSAULT,2013-04-30 00:00:00,77
CRIM SEXUAL ASSAULT,2013-05-31 00:00:00,102
CRIM SEXUAL ASSAULT,2013-06-30 00:00:00,113
CRIM SEXUAL ASSAULT,2013-07-31 00:00:00,123
CRIM SEXUAL ASSAULT,2013-08-31 00:00:00,124
CRIM SEXUAL ASSAULT,2013-09-30 00:00:00,105
CRIM SEXUAL ASSAULT,2013-10-31 00:00:00,103
CRIM SEXUAL ASSAULT,2013-11-30 00:00:00,101
CRIM SEXUAL ASSAULT,2013-12-31 00:00:00,75
CRIM SEXUAL ASSAULT,2014-01-31 00:00:00,72
CRIM SEXUAL ASSAULT,2014-02-28 00:00:00,69
CRIM SEXUAL ASSAULT,2014-03-31 00:00:00,85
CRIM SEXUAL ASSAULT,2014-04-30 00:00:00,104
CRIM SEXUAL ASSAULT,2014-05-31 00:00:00,106
CRIM SEXUAL ASSAULT,2014-06-30 00:00:00,115
CRIM SEXUAL ASSAULT,2014-07-31 00:00:00,102
CRIM SEXUAL ASSAULT,2014-08-31 00:00:00,130
CRIM SEXUAL ASSAULT,2014-09-30 00:00:00,112
CRIM SEXUAL ASSAULT,2014-10-31 00:00:00,101
CRIM SEXUAL ASSAULT,2014-11-30 00:00:00,103
CRIM SEXUAL ASSAULT,2014-12-31 00:00:00,32
CRIMINAL DAMAGE,2003-05-31 00:00:00,2810
CRIMINAL DAMAGE,2003-06-30 00:00:00,4928
CRIMINAL DAMAGE,2003-07-31 00:00:00,4966
CRIMINAL DAMAGE,2003-08-31 00:00:00,5057
CRIMINAL DAMAGE,2003-09-30 00:00:00,4672
CRIMINAL DAMAGE,2003-10-31 00:00:00,4977
CRIMINAL DAMAGE,2003-11-30 00:00:00,4583
CRIMINAL DAMAGE,2003-12-31 00:00:00,4004
CRIMINAL DAMAGE,2004-01-31 00:00:00,3482
CRIMINAL DAMAGE,2004-02-29 00:00:00,3379
CRIMINAL DAMAGE,2004-03-31 00:00:00,4596
CRIMINAL DAMAGE,2004-04-30 00:00:00,4495
CRIMINAL DAMAGE,2004-05-31 00:00:00,4654
CRIMINAL DAMAGE,2004-06-30 00:00:00,4860
CRIMINAL DAMAGE,2004-07-31 00:00:00,4902
CRIMINAL DAMAGE,2004-08-31 00:00:00,4935
CRIMINAL DAMAGE,2004-09-30 00:00:00,4481
CRIMINAL DAMAGE,2004-10-31 00:00:00,4995
CRIMINAL DAMAGE,2004-11-30 00:00:00,4539
CRIMINAL DAMAGE,2004-12-31 00:00:00,3846
CRIMINAL DAMAGE,2005-01-31 00:00:00,3409
CRIMINAL DAMAGE,2005-02-28 00:00:00,3583
CRIMINAL DAMAGE,2005-03-31 00:00:00,4347
CRIMINAL DAMAGE,2005-04-30 00:00:00,4763
CRIMINAL DAMAGE,2005-05-31 00:00:00,5048
CRIMINAL DAMAGE,2005-06-30 00:00:00,4803
CRIMINAL DAMAGE,2005-07-31 00:00:00,5185
CRIMINAL DAMAGE,2005-08-31 00:00:00,4943
CRIMINAL DAMAGE,2005-09-30 00:00:00,4793
CRIMINAL DAMAGE,2005-10-31 00:00:00,5358
CRIMINAL DAMAGE,2005-11-30 00:00:00,4795
CRIMINAL DAMAGE,2005-12-31 00:00:00,3521
CRIMINAL DAMAGE,2006-01-31 00:00:00,4688
CRIMINAL DAMAGE,2006-02-28 00:00:00,4028
CRIMINAL DAMAGE,2006-03-31 00:00:00,4661
CRIMINAL DAMAGE,2006-04-30 00:00:00,4763
CRIMINAL DAMAGE,2006-05-31 00:00:00,4828
CRIMINAL DAMAGE,2006-06-30 00:00:00,4913
CRIMINAL DAMAGE,2006-07-31 00:00:00,5253
CRIMINAL DAMAGE,2006-08-31 00:00:00,5402
CRIMINAL DAMAGE,2006-09-30 00:00:00,4808
CRIMINAL DAMAGE,2006-10-31 00:00:00,5094
CRIMINAL DAMAGE,2006-11-30 00:00:00,4545
CRIMINAL DAMAGE,2006-12-31 00:00:00,4141
CRIMINAL DAMAGE,2007-01-31 00:00:00,3890
CRIMINAL DAMAGE,2007-02-28 00:00:00,2757
CRIMINAL DAMAGE,2007-03-31 00:00:00,4545
CRIMINAL DAMAGE,2007-04-30 00:00:00,4588
CRIMINAL DAMAGE,2007-05-31 00:00:00,5142
CRIMINAL DAMAGE,2007-06-30 00:00:00,4699
CRIMINAL DAMAGE,2007-07-31 00:00:00,5057
CRIMINAL DAMAGE,2007-08-31 00:00:00,5007
CRIMINAL DAMAGE,2007-09-30 00:00:00,4668
CRIMINAL DAMAGE,2007-10-31 00:00:00,5325
CRIMINAL DAMAGE,2007-11-30 00:00:00,4527
CRIMINAL DAMAGE,2007-12-31 00:00:00,3541
CRIMINAL DAMAGE,2008-01-31 00:00:00,3858
CRIMINAL DAMAGE,2008-02-29 00:00:00,3132
CRIMINAL DAMAGE,2008-03-31 00:00:00,4288
CRIMINAL DAMAGE,2008-04-30 00:00:00,4418
CRIMINAL DAMAGE,2008-05-31 00:00:00,4979
CRIMINAL DAMAGE,2008-06-30 00:00:00,4850
CRIMINAL DAMAGE,2008-07-31 00:00:00,5094
CRIMINAL DAMAGE,2008-08-31 00:00:00,5105
CRIMINAL DAMAGE,2008-09-30 00:00:00,4422
CRIMINAL DAMAGE,2008-10-31 00:00:00,4838
CRIMINAL DAMAGE,2008-11-30 00:00:00,4361
CRIMINAL DAMAGE,2008-12-31 00:00:00,3495
CRIMINAL DAMAGE,2009-01-31 00:00:00,3224
CRIMINAL DAMAGE,2009-02-28 00:00:00,3239
CRIMINAL DAMAGE,2009-03-31 00:00:00,4131
CRIMINAL DAMAGE,2009-04-30 00:00:00,4099
CRIMINAL DAMAGE,2009-05-31 00:00:00,4476
CRIMINAL DAMAGE,2009-06-30 00:00:00,4342
CRIMINAL DAMAGE,2009-07-31 00:00:00,4546
CRIMINAL DAMAGE,2009-08-31 00:00:00,4427
CRIMINAL DAMAGE,2009-09-30 00:00:00,3934
CRIMINAL DAMAGE,2009-10-31 00:00:00,4255
CRIMINAL DAMAGE,2009-11-30 00:00:00,4016
CRIMINAL DAMAGE,2009-12-31 00:00:00,3035
CRIMINAL DAMAGE,2010-01-31 00:00:00,2800
CRIMINAL DAMAGE,2010-02-28 00:00:00,2452
CRIMINAL DAMAGE,2010-03-31 00:00:00,3760
CRIMINAL DAMAGE,2010-04-30 00:00:00,3853
CRIMINAL DAMAGE,2010-05-31 00:00:00,3807
CRIMINAL DAMAGE,2010-06-30 00:00:00,3586
CRIMINAL DAMAGE,2010-07-31 00:00:00,3741
CRIMINAL DAMAGE,2010-08-31 00:00:00,3748
CRIMINAL DAMAGE,2010-09-30 00:00:00,3469
CRIMINAL DAMAGE,2010-10-31 00:00:00,3727
CRIMINAL DAMAGE,2010-11-30 00:00:00,3311
CRIMINAL DAMAGE,2010-12-31 00:00:00,2398
CRIMINAL DAMAGE,2011-01-31 00:00:00,2636
CRIMINAL DAMAGE,2011-02-28 00:00:00,2397
CRIMINAL DAMAGE,2011-03-31 00:00:00,2970
CRIMINAL DAMAGE,2011-04-30 00:00:00,3353
CRIMINAL DAMAGE,2011-05-31 00:00:00,3438
CRIMINAL DAMAGE,2011-06-30 00:00:00,3483
CRIMINAL DAMAGE,2011-07-31 00:00:00,3593
CRIMINAL DAMAGE,2011-08-31 00:00:00,3308
CRIMINAL DAMAGE,2011-09-30 00:00:00,3052
CRIMINAL DAMAGE,2011-10-31 00:00:00,3286
CRIMINAL DAMAGE,2011-11-30 00:00:00,2990
CRIMINAL DAMAGE,2011-12-31 00:00:00,2820
CRIMINAL DAMAGE,2012-01-31 00:00:00,2659
CRIMINAL DAMAGE,2012-02-29 00:00:00,2350
CRIMINAL DAMAGE,2012-03-31 00:00:00,3143
CRIMINAL DAMAGE,2012-04-30 00:00:00,3081
CRIMINAL DAMAGE,2012-05-31 00:00:00,3271
CRIMINAL DAMAGE,2012-06-30 00:00:00,3502
CRIMINAL DAMAGE,2012-07-31 00:00:00,3424
CRIMINAL DAMAGE,2012-08-31 00:00:00,3092
CRIMINAL DAMAGE,2012-09-30 00:00:00,2955
CRIMINAL DAMAGE,2012-10-31 00:00:00,2927
CRIMINAL DAMAGE,2012-11-30 00:00:00,2744
CRIMINAL DAMAGE,2012-12-31 00:00:00,2702
CRIMINAL DAMAGE,2013-01-31 00:00:00,2501
CRIMINAL DAMAGE,2013-02-28 00:00:00,1874
CRIMINAL DAMAGE,2013-03-31 00:00:00,2498
CRIMINAL DAMAGE,2013-04-30 00:00:00,2717
CRIMINAL DAMAGE,2013-05-31 00:00:00,2990
CRIMINAL DAMAGE,2013-06-30 00:00:00,2828
CRIMINAL DAMAGE,2013-07-31 00:00:00,2840
CRIMINAL DAMAGE,2013-08-31 00:00:00,2878
CRIMINAL DAMAGE,2013-09-30 00:00:00,2654
CRIMINAL DAMAGE,2013-10-31 00:00:00,2629
CRIMINAL DAMAGE,2013-11-30 00:00:00,2380
CRIMINAL DAMAGE,2013-12-31 00:00:00,2064
CRIMINAL DAMAGE,2014-01-31 00:00:00,1784
CRIMINAL DAMAGE,2014-02-28 00:00:00,1594
CRIMINAL DAMAGE,2014-03-31 00:00:00,2205
CRIMINAL DAMAGE,2014-04-30 00:00:00,2427
CRIMINAL DAMAGE,2014-05-31 00:00:00,2561
CRIMINAL DAMAGE,2014-06-30 00:00:00,2486
CRIMINAL DAMAGE,2014-07-31 00:00:00,2669
CRIMINAL DAMAGE,2014-08-31 00:00:00,2647
CRIMINAL DAMAGE,2014-09-30 00:00:00,2384
CRIMINAL DAMAGE,2014-10-31 00:00:00,2483
CRIMINAL DAMAGE,2014-11-30 00:00:00,2249
CRIMINAL DAMAGE,2014-12-31 00:00:00,853
CRIMINAL TRESPASS,2003-05-31 00:00:00,738
CRIMINAL TRESPASS,2003-06-30 00:00:00,1140
CRIMINAL TRESPASS,2003-07-31 00:00:00,1147
CRIMINAL TRESPASS,2003-08-31 00:00:00,1307
CRIMINAL TRESPASS,2003-09-30 00:00:00,1251
CRIMINAL TRESPASS,2003-10-31 00:00:00,1263
CRIMINAL TRESPASS,2003-11-30 00:00:00,1363
CRIMINAL TRESPASS,2003-12-31 00:00:00,1197
CRIMINAL TRESPASS,2004-01-31 00:00:00,1311
CRIMINAL TRESPASS,2004-02-29 00:00:00,1319
CRIMINAL TRESPASS,2004-03-31 00:00:00,1494
CRIMINAL TRESPASS,2004-04-30 00:00:00,1377
CRIMINAL TRESPASS,2004-05-31 00:00:00,1337
CRIMINAL TRESPASS,2004-06-30 00:00:00,1289
CRIMINAL TRESPASS,2004-07-31 00:00:00,1277
CRIMINAL TRESPASS,2004-08-31 00:00:00,1290
CRIMINAL TRESPASS,2004-09-30 00:00:00,1308
CRIMINAL TRESPASS,2004-10-31 00:00:00,1358
CRIMINAL TRESPASS,2004-11-30 00:00:00,1314
CRIMINAL TRESPASS,2004-12-31 00:00:00,1239
CRIMINAL TRESPASS,2005-01-31 00:00:00,1453
CRIMINAL TRESPASS,2005-02-28 00:00:00,1335
CRIMINAL TRESPASS,2005-03-31 00:00:00,1538
CRIMINAL TRESPASS,2005-04-30 00:00:00,1366
CRIMINAL TRESPASS,2005-05-31 00:00:00,1423
CRIMINAL TRESPASS,2005-06-30 00:00:00,1339
CRIMINAL TRESPASS,2005-07-31 00:00:00,1368
CRIMINAL TRESPASS,2005-08-31 00:00:00,1386
CRIMINAL TRESPASS,2005-09-30 00:00:00,1431
CRIMINAL TRESPASS,2005-10-31 00:00:00,1371
CRIMINAL TRESPASS,2005-11-30 00:00:00,1333
CRIMINAL TRESPASS,2005-12-31 00:00:00,1312
CRIMINAL TRESPASS,2006-01-31 00:00:00,1333
CRIMINAL TRESPASS,2006-02-28 00:00:00,1216
CRIMINAL TRESPASS,2006-03-31 00:00:00,1288
CRIMINAL TRESPASS,2006-04-30 00:00:00,1156
CRIMINAL TRESPASS,2006-05-31 00:00:00,1222
CRIMINAL TRESPASS,2006-06-30 00:00:00,1144
CRIMINAL TRESPASS,2006-07-31 00:00:00,1222
CRIMINAL TRESPASS,2006-08-31 00:00:00,1237
CRIMINAL TRESPASS,2006-09-30 00:00:00,1174
CRIMINAL TRESPASS,2006-10-31 00:00:00,1269
CRIMINAL TRESPASS,2006-11-30 00:00:00,1139
CRIMINAL TRESPASS,2006-12-31 00:00:00,1105
CRIMINAL TRESPASS,2007-01-31 00:00:00,1303
CRIMINAL TRESPASS,2007-02-28 00:00:00,987
CRIMINAL TRESPASS,2007-03-31 00:00:00,1175
CRIMINAL TRESPASS,2007-04-30 00:00:00,1115
CRIMINAL TRESPASS,2007-05-31 00:00:00,1297
CRIMINAL TRESPASS,2007-06-30 00:00:00,1122
CRIMINAL TRESPASS,2007-07-31 00:00:00,1193
CRIMINAL TRESPASS,2007-08-31 00:00:00,1258
CRIMINAL TRESPASS,2007-09-30 00:00:00,1112
CRIMINAL TRESPASS,2007-10-31 00:00:00,1181
CRIMINAL TRESPASS,2007-11-30 00:00:00,982
CRIMINAL TRESPASS,2007-12-31 00:00:00,973
CRIMINAL TRESPASS,2008-01-31 00:00:00,1082
CRIMINAL TRESPASS,2008-02-29 00:00:00,904
CRIMINAL TRESPASS,2008-03-31 00:00:00,989
CRIMINAL TRESPASS,2008-04-30 00:00:00,1054
CRIMINAL TRESPASS,2008-05-31 00:00:00,998
CRIMINAL TRESPASS,2008-06-30 00:00:00,933
CRIMINAL TRESPASS,2008-07-31 00:00:00,1097
CRIMINAL TRESPASS,2008-08-31 00:00:00,1117
CRIMINAL TRESPASS,2008-09-30 00:00:00,1089
CRIMINAL TRESPASS,2008-10-31 00:00:00,1169
CRIMINAL TRESPASS,2008-11-30 00:00:00,1005
CRIMINAL TRESPASS,2008-12-31 00:00:00,873
CRIMINAL TRESPASS,2009-01-31 00:00:00,981
CRIMINAL TRESPASS,2009-02-28 00:00:00,827
CRIMINAL TRESPASS,2009-03-31 00:00:00,1047
CRIMINAL TRESPASS,2009-04-30 00:00:00,967
CRIMINAL TRESPASS,2009-05-31 00:00:00,1008
CRIMINAL TRESPASS,2009-06-30 00:00:00,881
CRIMINAL TRESPASS,2009-07-31 00:00:00,880
CRIMINAL TRESPASS,2009-08-31 00:00:00,892
CRIMINAL TRESPASS,2009-09-30 00:00:00,872
CRIMINAL TRESPASS,2009-10-31 00:00:00,891
CRIMINAL TRESPASS,2009-11-30 00:00:00,839
CRIMINAL TRESPASS,2009-12-31 00:00:00,766
CRIMINAL TRESPASS,2010-01-31 00:00:00,925
CRIMINAL TRESPASS,2010-02-28 00:00:00,759
CRIMINAL TRESPASS,2010-03-31 00:00:00,919
CRIMINAL TRESPASS,2010-04-30 00:00:00,758
CRIMINAL TRESPASS,2010-05-31 00:00:00,790
CRIMINAL TRESPASS,2010-06-30 00:00:00,753
CRIMINAL TRESPASS,2010-07-31 00:00:00,769
CRIMINAL TRESPASS,2010-08-31 00:00:00,828
CRIMINAL TRESPASS,2010-09-30 00:00:00,773
CRIMINAL TRESPASS,2010-10-31 00:00:00,797
CRIMINAL TRESPASS,2010-11-30 00:00:00,744
CRIMINAL TRESPASS,2010-12-31 00:00:00,586
CRIMINAL TRESPASS,2011-01-31 00:00:00,722
CRIMINAL TRESPASS,2011-02-28 00:00:00,612
CRIMINAL TRESPASS,2011-03-31 00:00:00,759
CRIMINAL TRESPASS,2011-04-30 00:00:00,714
CRIMINAL TRESPASS,2011-05-31 00:00:00,781
CRIMINAL TRESPASS,2011-06-30 00:00:00,778
CRIMINAL TRESPASS,2011-07-31 00:00:00,770
CRIMINAL TRESPASS,2011-08-31 00:00:00,793
CRIMINAL TRESPASS,2011-09-30 00:00:00,742
CRIMINAL TRESPASS,2011-10-31 00:00:00,746
CRIMINAL TRESPASS,2011-11-30 00:00:00,622
CRIMINAL TRESPASS,2011-12-31 00:00:00,618
CRIMINAL TRESPASS,2012-01-31 00:00:00,662
CRIMINAL TRESPASS,2012-02-29 00:00:00,698
CRIMINAL TRESPASS,2012-03-31 00:00:00,686
CRIMINAL TRESPASS,2012-04-30 00:00:00,677
CRIMINAL TRESPASS,2012-05-31 00:00:00,706
CRIMINAL TRESPASS,2012-06-30 00:00:00,658
CRIMINAL TRESPASS,2012-07-31 00:00:00,772
CRIMINAL TRESPASS,2012-08-31 00:00:00,770
CRIMINAL TRESPASS,2012-09-30 00:00:00,703
CRIMINAL TRESPASS,2012-10-31 00:00:00,700
CRIMINAL TRESPASS,2012-11-30 00:00:00,599
CRIMINAL TRESPASS,2012-12-31 00:00:00,584
CRIMINAL TRESPASS,2013-01-31 00:00:00,740
CRIMINAL TRESPASS,2013-02-28 00:00:00,656
CRIMINAL TRESPASS,2013-03-31 00:00:00,699
CRIMINAL TRESPASS,2013-04-30 00:00:00,713
CRIMINAL TRESPASS,2013-05-31 00:00:00,729
CRIMINAL TRESPASS,2013-06-30 00:00:00,683
CRIMINAL TRESPASS,2013-07-31 00:00:00,680
CRIMINAL TRESPASS,2013-08-31 00:00:00,778
CRIMINAL TRESPASS,2013-09-30 00:00:00,633
CRIMINAL TRESPASS,2013-10-31 00:00:00,680
CRIMINAL TRESPASS,2013-11-30 00:00:00,614
CRIMINAL TRESPASS,2013-12-31 00:00:00,530
CRIMINAL TRESPASS,2014-01-31 00:00:00,575
CRIMINAL TRESPASS,2014-02-28 00:00:00,536
CRIMINAL TRESPASS,2014-03-31 00:00:00,702
CRIMINAL TRESPASS,2014-04-30 00:00:00,642
CRIMINAL TRESPASS,2014-05-31 00:00:00,647
CRIMINAL TRESPASS,2014-06-30 00:00:00,682
CRIMINAL TRESPASS,2014-07-31 00:00:00,708
CRIMINAL TRESPASS,2014-08-31 00:00:00,674
CRIMINAL TRESPASS,2014-09-30 00:00:00,604
CRIMINAL TRESPASS,2014-10-31 00:00:00,678
CRIMINAL TRESPASS,2014-11-30 00:00:00,552
CRIMINAL TRESPASS,2014-12-31 00:00:00,223
DECEPTIVE PRACTICE,2003-05-31 00:00:00,659
DECEPTIVE PRACTICE,2003-06-30 00:00:00,1111
DECEPTIVE PRACTICE,2003-07-31 00:00:00,1129
DECEPTIVE PRACTICE,2003-08-31 00:00:00,1146
DECEPTIVE PRACTICE,2003-09-30 00:00:00,1096
DECEPTIVE PRACTICE,2003-10-31 00:00:00,1144
DECEPTIVE PRACTICE,2003-11-30 00:00:00,1070
DECEPTIVE PRACTICE,2003-12-31 00:00:00,1152
DECEPTIVE PRACTICE,2004-01-31 00:00:00,1132
DECEPTIVE PRACTICE,2004-02-29 00:00:00,975
DECEPTIVE PRACTICE,2004-03-31 00:00:00,1117
DECEPTIVE PRACTICE,2004-04-30 00:00:00,1101
DECEPTIVE PRACTICE,2004-05-31 00:00:00,1097
DECEPTIVE PRACTICE,2004-06-30 00:00:00,1097
DECEPTIVE PRACTICE,2004-07-31 00:00:00,1112
DECEPTIVE PRACTICE,2004-08-31 00:00:00,1132
DECEPTIVE PRACTICE,2004-09-30 00:00:00,1092
DECEPTIVE PRACTICE,2004-10-31 00:00:00,1131
DECEPTIVE PRACTICE,2004-11-30 00:00:00,1080
DECEPTIVE PRACTICE,2004-12-31 00:00:00,1133
DECEPTIVE PRACTICE,2005-01-31 00:00:00,1090
DECEPTIVE PRACTICE,2005-02-28 00:00:00,938
DECEPTIVE PRACTICE,2005-03-31 00:00:00,1093
DECEPTIVE PRACTICE,2005-04-30 00:00:00,1119
DECEPTIVE PRACTICE,2005-05-31 00:00:00,1099
DECEPTIVE PRACTICE,2005-06-30 00:00:00,1191
DECEPTIVE PRACTICE,2005-07-31 00:00:00,1183
DECEPTIVE PRACTICE,2005-08-31 00:00:00,1196
DECEPTIVE PRACTICE,2005-09-30 00:00:00,1163
DECEPTIVE PRACTICE,2005-10-31 00:00:00,1170
DECEPTIVE PRACTICE,2005-11-30 00:00:00,1116
DECEPTIVE PRACTICE,2005-12-31 00:00:00,1130
DECEPTIVE PRACTICE,2006-01-31 00:00:00,1118
DECEPTIVE PRACTICE,2006-02-28 00:00:00,902
DECEPTIVE PRACTICE,2006-03-31 00:00:00,1134
DECEPTIVE PRACTICE,2006-04-30 00:00:00,1031
DECEPTIVE PRACTICE,2006-05-31 00:00:00,1110
DECEPTIVE PRACTICE,2006-06-30 00:00:00,1157
DECEPTIVE PRACTICE,2006-07-31 00:00:00,1148
DECEPTIVE PRACTICE,2006-08-31 00:00:00,1241
DECEPTIVE PRACTICE,2006-09-30 00:00:00,1108
DECEPTIVE PRACTICE,2006-10-31 00:00:00,1220
DECEPTIVE PRACTICE,2006-11-30 00:00:00,1165
DECEPTIVE PRACTICE,2006-12-31 00:00:00,1137
DECEPTIVE PRACTICE,2007-01-31 00:00:00,1140
DECEPTIVE PRACTICE,2007-02-28 00:00:00,883
DECEPTIVE PRACTICE,2007-03-31 00:00:00,1190
DECEPTIVE PRACTICE,2007-04-30 00:00:00,1097
DECEPTIVE PRACTICE,2007-05-31 00:00:00,1169
DECEPTIVE PRACTICE,2007-06-30 00:00:00,1208
DECEPTIVE PRACTICE,2007-07-31 00:00:00,1281
DECEPTIVE PRACTICE,2007-08-31 00:00:00,1325
DECEPTIVE PRACTICE,2007-09-30 00:00:00,1147
DECEPTIVE PRACTICE,2007-10-31 00:00:00,1133
DECEPTIVE PRACTICE,2007-11-30 00:00:00,1176
DECEPTIVE PRACTICE,2007-12-31 00:00:00,1264
DECEPTIVE PRACTICE,2008-01-31 00:00:00,1206
DECEPTIVE PRACTICE,2008-02-29 00:00:00,1056
DECEPTIVE PRACTICE,2008-03-31 00:00:00,1126
DECEPTIVE PRACTICE,2008-04-30 00:00:00,1265
DECEPTIVE PRACTICE,2008-05-31 00:00:00,1272
DECEPTIVE PRACTICE,2008-06-30 00:00:00,1258
DECEPTIVE PRACTICE,2008-07-31 00:00:00,1298
DECEPTIVE PRACTICE,2008-08-31 00:00:00,1319
DECEPTIVE PRACTICE,2008-09-30 00:00:00,1237
DECEPTIVE PRACTICE,2008-10-31 00:00:00,1295
DECEPTIVE PRACTICE,2008-11-30 00:00:00,1183
DECEPTIVE PRACTICE,2008-12-31 00:00:00,1229
DECEPTIVE PRACTICE,2009-01-31 00:00:00,1197
DECEPTIVE PRACTICE,2009-02-28 00:00:00,1057
DECEPTIVE PRACTICE,2009-03-31 00:00:00,1224
DECEPTIVE PRACTICE,2009-04-30 00:00:00,1147
DECEPTIVE PRACTICE,2009-05-31 00:00:00,1106
DECEPTIVE PRACTICE,2009-06-30 00:00:00,1239
DECEPTIVE PRACTICE,2009-07-31 00:00:00,1105
DECEPTIVE PRACTICE,2009-08-31 00:00:00,1096
DECEPTIVE PRACTICE,2009-09-30 00:00:00,1101
DECEPTIVE PRACTICE,2009-10-31 00:00:00,1161
DECEPTIVE PRACTICE,2009-11-30 00:00:00,1081
DECEPTIVE PRACTICE,2009-12-31 00:00:00,1123
